ReturnID,OrderID,ReturnDate,Reason
10091,185281,,Late Delivery
10092,52245,08-01-2025,Wrong Item
10093,8983,23-10-2024,Damaged
10094,53983,21-04-2025,
10095,147285,03-02-2025,No Reason
10096,16242,26-03-2025,Wrong Item
10097,159709,13-10-2024,No Reason
10098,122266,24-07-2025,Damaged
10099,182548,18-01-2025,No Reason
10101,94484,09-04-2025,Wrong Item
10102,153135,,Damaged
10103,52606,18-04-2025,No Reason
10104,183644,07-05-2025,Wrong Item
10105,162298,26-09-2024,Late Delivery
10106,160604,03-02-2025,No Reason
10107,139843,11-04-2025,Late Delivery
10108,72862,20-11-2024,Damaged
10109,419,01-02-2025,Late Delivery
10110,74791,13-09-2024,
10111,143192,08-10-2024,Wrong Item
10112,187519,08-03-2025,Wrong Item
10113,72849,13-06-2025,No Reason
10115,161378,17-03-2025,Late Delivery
10116,128058,10-12-2024,No Reason
10118,132583,26-02-2025,Wrong Item
10119,75604,26-08-2025,No Reason
10120,28333,05-10-2024,Wrong Item
10121,35781,22-04-2025,No Reason
10122,32205,27-05-2025,No Reason
10123,29746,27-02-2025,
10124,130632,11-07-2025,Damaged
10125,147043,25-04-2025,Late Delivery
10126,108383,31-01-2025,Late Delivery
10127,176545,20-01-2025,Damaged
10128,140004,,Wrong Item
10129,147221,04-08-2025,No Reason
10130,177413,07-01-2025,
10131,155363,23-06-2025,No Reason
10132,96705,23-06-2025,Damaged
10133,45731,29-04-2025,No Reason
10134,115444,12-06-2025,
10135,59332,11-10-2024,Damaged
10136,21241,19-01-2025,Late Delivery
10137,114287,03-04-2025,Damaged
10138,20586,01-01-2025,Wrong Item
10139,122155,28-10-2024,Wrong Item
10140,179118,13-02-2025,No Reason
10141,20582,12-03-2025,Wrong Item
10142,85551,15-08-2025,Wrong Item
10143,68638,03-04-2025,No Reason
10144,189989,17-03-2025,Damaged
10145,112846,07-04-2025,Damaged
10146,65731,11-03-2025,
10147,154135,04-06-2025,Wrong Item
10148,43800,08-07-2025,
10149,97071,09-01-2025,No Reason
10150,159584,20-05-2025,Damaged
10151,148039,01-02-2025,Wrong Item
10152,75371,,Wrong Item
10153,157138,31-10-2024,No Reason
10154,36241,18-12-2024,Late Delivery
10155,179560,03-05-2025,No Reason
10156,73172,13-12-2024,No Reason
10157,87697,13-08-2025,Damaged
10159,10299,24-03-2025,Late Delivery
10160,97963,29-12-2024,Damaged
10161,120507,20-05-2025,Wrong Item
10162,71782,08-09-2024,Late Delivery
10163,152409,01-02-2025,Late Delivery
10164,44923,01-03-2025,Late Delivery
10165,97104,30-03-2025,Late Delivery
10166,23255,,Late Delivery
10167,112201,24-09-2024,Wrong Item
10168,47045,28-10-2024,No Reason
10169,45356,06-12-2024,Wrong Item
10170,199712,27-06-2025,
10171,174276,29-06-2025,Late Delivery
10172,12757,29-09-2024,No Reason
10173,17576,21-12-2024,Wrong Item
10174,52304,25-01-2025,Late Delivery
10175,142701,20-05-2025,Wrong Item
10176,118490,13-09-2024,
10177,198875,02-11-2024,Damaged
10178,84811,13-01-2025,No Reason
10179,60445,12-06-2025,No Reason
10180,17092,27-06-2025,Damaged
10181,60416,05-07-2025,No Reason
10182,39194,01-10-2024,Late Delivery
10184,194694,17-09-2024,
10185,22993,28-04-2025,Late Delivery
10186,156366,24-08-2025,
10187,128050,12-11-2024,Wrong Item
10188,179878,17-02-2025,No Reason
10189,183618,29-03-2025,Late Delivery
10190,128077,07-05-2025,Wrong Item
10191,164866,,
10192,134683,22-08-2025,Wrong Item
10193,159175,28-12-2024,No Reason
10194,130345,05-09-2024,No Reason
10195,92917,07-04-2025,
10197,149130,11-08-2025,No Reason
10198,154671,13-08-2025,
10199,50004,02-11-2024,No Reason
10200,110330,28-12-2024,Damaged
10201,193019,14-08-2025,No Reason
10202,101635,15-05-2025,Wrong Item
10203,166862,17-02-2025,Damaged
10204,143444,30-08-2024,Late Delivery
10205,170454,07-10-2024,No Reason
10206,10773,17-07-2025,Wrong Item
10210,111869,21-06-2025,No Reason
10211,178830,05-05-2025,Wrong Item
10212,2248,04-12-2024,Wrong Item
10213,88145,01-06-2025,
10214,40185,13-12-2024,Damaged
10215,99492,28-10-2024,
10216,36480,29-01-2025,Damaged
10217,29762,30-10-2024,Late Delivery
10218,3542,31-05-2025,No Reason
10219,87528,11-01-2025,Wrong Item
10220,69472,25-07-2025,No Reason
10221,186520,06-07-2025,Wrong Item
10222,63793,04-08-2025,Late Delivery
10223,198055,16-10-2024,Wrong Item
10224,112390,07-03-2025,Wrong Item
10225,189581,16-03-2025,No Reason
10226,103982,24-06-2025,No Reason
10227,82920,12-06-2025,Late Delivery
10228,11114,31-07-2025,Damaged
10229,184611,19-01-2025,Wrong Item
10230,190669,,Wrong Item
10231,92722,12-05-2025,No Reason
10232,160019,19-03-2025,No Reason
10233,14693,11-03-2025,Late Delivery
10234,120249,30-05-2025,Wrong Item
10235,80511,13-08-2025,Damaged
10236,7829,24-03-2025,No Reason
10237,89942,16-11-2024,Late Delivery
10238,86214,11-11-2024,No Reason
10240,43485,09-08-2025,Late Delivery
10241,173207,29-06-2025,
10242,53705,16-12-2024,Wrong Item
10243,111840,29-01-2025,No Reason
10244,156604,04-08-2025,No Reason
10245,138756,,No Reason
10246,91115,17-10-2024,Damaged
10247,81027,07-06-2025,Damaged
10248,61273,27-09-2024,Damaged
10249,139140,14-05-2025,Wrong Item
10250,87319,26-02-2025,
10251,127109,27-11-2024,Damaged
10252,91116,10-08-2025,No Reason
10253,168719,31-01-2025,Wrong Item
10254,13674,27-03-2025,Wrong Item
10255,169659,19-01-2025,No Reason
10256,156409,16-12-2024,No Reason
10257,65007,11-07-2025,No Reason
10258,76836,20-07-2025,No Reason
10259,184863,09-11-2024,Late Delivery
10260,30731,13-05-2025,Wrong Item
10261,142368,06-08-2025,No Reason
10262,39550,23-08-2025,Late Delivery
10263,105316,13-11-2024,Late Delivery
10264,190164,,No Reason
10265,81474,18-05-2025,
10267,138741,03-08-2025,No Reason
10268,198901,31-07-2025,Late Delivery
10269,142306,07-04-2025,
10270,199425,27-03-2025,No Reason
10272,11217,10-05-2025,Damaged
10273,143182,02-10-2024,Late Delivery
10274,197906,14-12-2024,
10275,149368,04-08-2025,Wrong Item
10276,186449,03-02-2025,No Reason
10277,29231,25-11-2024,Wrong Item
10278,193713,03-01-2025,Wrong Item
10279,112915,16-12-2024,Wrong Item
10280,144489,03-01-2025,Wrong Item
10281,112867,06-07-2025,Late Delivery
10282,161192,10-03-2025,No Reason
10283,168420,03-09-2024,
10284,181428,09-05-2025,Damaged
10285,121671,18-04-2025,Damaged
10286,179909,11-05-2025,No Reason
10287,132552,08-09-2024,Late Delivery
10288,45378,29-07-2025,No Reason
10289,66150,23-08-2025,Wrong Item
10290,55508,24-02-2025,Damaged
10291,192759,05-03-2025,No Reason
10292,158820,19-12-2024,Damaged
10293,132962,05-09-2024,Wrong Item
10294,147565,24-08-2025,
10295,48985,10-08-2025,Late Delivery
10296,82435,08-02-2025,No Reason
10297,171863,15-01-2025,Damaged
10298,191825,22-03-2025,Late Delivery
10299,135125,22-10-2024,Wrong Item
10300,124581,09-09-2024,No Reason
10301,177700,11-07-2025,Late Delivery
10302,169325,31-10-2024,No Reason
10303,42778,,Late Delivery
10304,69962,,No Reason
10305,13094,21-03-2025,
10306,95075,18-11-2024,No Reason
10307,19116,10-07-2025,Damaged
10308,9367,11-07-2025,Wrong Item
10309,81046,02-10-2024,Late Delivery
10310,8793,06-01-2025,Wrong Item
10311,31658,10-01-2025,No Reason
10312,168489,19-09-2024,Wrong Item
10313,99618,04-05-2025,Wrong Item
10314,17779,26-11-2024,Wrong Item
10315,26044,18-08-2025,Wrong Item
10316,105118,24-05-2025,Damaged
10317,107286,13-01-2025,Damaged
10318,89713,,Wrong Item
10319,54674,04-07-2025,No Reason
10320,24393,20-07-2025,
10321,12796,07-11-2024,Late Delivery
10322,145540,07-11-2024,Wrong Item
10323,113742,31-08-2024,No Reason
10324,51165,14-06-2025,Late Delivery
10325,74945,28-04-2025,Wrong Item
10326,77288,18-05-2025,Damaged
10327,64238,01-06-2025,No Reason
10328,21208,30-06-2025,Late Delivery
10329,97011,26-09-2024,No Reason
10331,76949,01-07-2025,Wrong Item
10332,155991,06-03-2025,Damaged
10333,31080,11-09-2024,No Reason
10334,71083,27-09-2024,No Reason
10335,94202,18-05-2025,Wrong Item
10337,86304,01-10-2024,Wrong Item
10338,54823,29-03-2025,Late Delivery
10339,52890,15-10-2024,No Reason
10340,51962,11-07-2025,Damaged
10341,67910,25-03-2025,Wrong Item
10342,110923,20-03-2025,No Reason
10343,108136,,No Reason
10344,162793,25-12-2024,No Reason
10345,64047,02-01-2025,No Reason
10346,168226,,
10347,35121,28-12-2024,Wrong Item
10348,130566,,Wrong Item
10349,33441,12-01-2025,No Reason
10350,57813,18-04-2025,Damaged
10351,143504,31-05-2025,Damaged
10352,12875,23-01-2025,Damaged
10353,40330,31-05-2025,No Reason
10354,170492,15-11-2024,Damaged
10355,136085,09-08-2025,No Reason
10356,75673,13-12-2024,Late Delivery
10358,199039,14-09-2024,
10359,188068,23-06-2025,No Reason
10360,140173,09-10-2024,
10361,27684,14-07-2025,Wrong Item
10362,65666,02-03-2025,Late Delivery
10363,78888,03-03-2025,Damaged
10364,45275,15-07-2025,No Reason
10365,71619,24-06-2025,Late Delivery
10366,117914,17-03-2025,No Reason
10367,91463,27-05-2025,Late Delivery
10368,15467,04-02-2025,Late Delivery
10369,174964,01-03-2025,Wrong Item
10371,129855,13-11-2024,Damaged
10373,7142,29-03-2025,Late Delivery
10374,93761,23-05-2025,Late Delivery
10375,159170,02-05-2025,No Reason
10377,10955,30-05-2025,No Reason
10378,48413,13-08-2025,Damaged
10379,127682,10-04-2025,Wrong Item
10380,165223,06-06-2025,Wrong Item
10381,95852,12-12-2024,Wrong Item
10383,112120,28-05-2025,Damaged
10384,101367,17-02-2025,Late Delivery
10385,124510,01-09-2024,Damaged
10386,103213,05-05-2025,Damaged
10387,84502,28-09-2024,Wrong Item
10388,96868,25-01-2025,Damaged
10390,106748,28-07-2025,
10391,461,28-11-2024,Late Delivery
10392,1334,02-12-2024,Late Delivery
10393,100892,23-05-2025,Wrong Item
10394,27675,13-09-2024,Wrong Item
10395,173621,20-07-2025,Damaged
10396,33219,05-04-2025,No Reason
10397,78127,30-01-2025,Damaged
10398,54170,15-02-2025,Damaged
10399,115778,26-04-2025,No Reason
10400,14806,05-01-2025,Damaged
10401,197660,17-11-2024,Damaged
10402,3922,01-08-2025,Wrong Item
10403,10303,23-06-2025,
10404,127198,17-08-2025,No Reason
10405,117184,18-01-2025,Damaged
10406,31416,21-04-2025,Late Delivery
10407,159201,08-12-2024,No Reason
10408,127472,11-08-2025,Late Delivery
10409,24965,21-02-2025,Damaged
10410,80830,25-12-2024,Wrong Item
10411,97381,01-12-2024,Damaged
10412,86192,,Wrong Item
10413,105931,05-02-2025,
10414,189761,19-05-2025,No Reason
10415,55487,05-05-2025,Damaged
10416,122141,09-04-2025,Late Delivery
10417,44159,24-10-2024,No Reason
10418,64936,10-10-2024,No Reason
10419,157879,25-01-2025,Damaged
10420,21655,,Damaged
10421,71774,26-05-2025,Damaged
10422,102023,09-08-2025,Wrong Item
10423,144882,14-03-2025,No Reason
10424,52755,18-04-2025,Late Delivery
10425,111409,01-03-2025,Late Delivery
10428,166653,03-07-2025,Damaged
10429,41631,01-10-2024,No Reason
10430,164678,,No Reason
10431,54191,26-07-2025,Damaged
10432,107143,07-04-2025,Wrong Item
10433,190783,24-09-2024,
10434,166902,,Late Delivery
10435,42397,22-07-2025,
10436,135490,,Wrong Item
10437,76607,,Wrong Item
10438,175013,28-12-2024,No Reason
10439,94073,11-12-2024,Damaged
10440,8555,16-02-2025,Late Delivery
10441,52115,04-02-2025,Wrong Item
10442,152678,03-08-2025,Wrong Item
10443,32498,03-08-2025,Wrong Item
10444,147970,06-03-2025,Wrong Item
10445,23088,18-12-2024,Late Delivery
10446,80315,29-05-2025,Late Delivery
10447,164541,11-02-2025,Wrong Item
10448,44138,06-04-2025,No Reason
10449,18398,24-06-2025,
10450,152174,08-01-2025,Wrong Item
10451,151176,17-06-2025,Late Delivery
10452,123395,23-08-2025,
10453,75929,23-02-2025,Wrong Item
10454,12295,,Late Delivery
10455,30844,26-07-2025,Damaged
10457,91724,01-11-2024,Wrong Item
10458,193729,05-09-2024,Wrong Item
10459,83861,19-10-2024,Late Delivery
10460,41129,13-09-2024,Damaged
10461,124202,02-08-2025,Wrong Item
10462,103653,17-07-2025,No Reason
10463,86676,09-02-2025,Damaged
10464,196516,02-09-2024,Wrong Item
10465,148261,17-04-2025,Damaged
10466,163341,11-06-2025,No Reason
10467,143666,19-04-2025,Damaged
10468,58445,10-03-2025,Wrong Item
10470,102417,05-05-2025,Damaged
10471,5207,22-11-2024,No Reason
10472,15054,18-01-2025,Damaged
10473,183865,29-11-2024,Damaged
10474,132642,19-08-2025,No Reason
10475,39890,18-01-2025,Wrong Item
10476,80495,04-05-2025,Wrong Item
10477,39421,27-11-2024,Wrong Item
10478,46901,02-02-2025,No Reason
10479,39845,06-05-2025,Wrong Item
10480,119658,08-07-2025,Wrong Item
10481,29685,26-01-2025,Wrong Item
10482,67353,08-06-2025,No Reason
10483,12833,25-05-2025,Late Delivery
10484,73598,14-04-2025,No Reason
10485,165001,15-02-2025,
10486,135318,15-04-2025,
10487,95067,09-06-2025,No Reason
10488,198088,19-09-2024,Damaged
10489,59725,13-02-2025,Damaged
10490,14023,15-09-2024,Late Delivery
10491,148937,30-11-2024,Late Delivery
10492,123318,01-06-2025,Wrong Item
10493,119055,11-06-2025,Late Delivery
10494,134469,19-11-2024,Wrong Item
10495,3669,25-08-2025,Late Delivery
10496,106142,12-07-2025,No Reason
10497,167070,24-06-2025,Damaged
10498,42068,20-04-2025,
10499,45468,10-08-2025,No Reason
10500,27844,02-11-2024,No Reason
10502,32761,22-05-2025,Late Delivery
10503,8607,20-12-2024,Damaged
10504,128424,01-03-2025,Damaged
10505,44847,26-02-2025,Damaged
10507,26344,03-09-2024,Late Delivery
10508,137323,28-08-2024,No Reason
10509,103857,29-11-2024,Late Delivery
10510,198235,15-06-2025,
10511,30063,23-03-2025,Wrong Item
10512,11352,12-06-2025,No Reason
10513,10458,23-05-2025,
10514,78278,01-08-2025,No Reason
10515,189194,02-05-2025,Wrong Item
10516,133485,02-01-2025,Late Delivery
10517,184629,21-07-2025,Damaged
10518,117243,03-10-2024,No Reason
10519,104856,28-08-2025,Wrong Item
10520,106640,26-07-2025,Damaged
10521,46729,07-11-2024,No Reason
10522,167500,13-08-2025,
10524,115965,30-12-2024,Damaged
10525,62911,,Late Delivery
10526,171133,07-10-2024,Wrong Item
10527,156573,26-06-2025,Wrong Item
10528,127430,20-06-2025,Late Delivery
10529,118772,17-11-2024,No Reason
10530,185210,31-07-2025,Wrong Item
10531,53928,28-10-2024,Late Delivery
10532,141384,13-10-2024,Damaged
10533,86714,13-05-2025,Late Delivery
10534,7859,08-12-2024,Wrong Item
10535,26018,,Damaged
10536,111399,27-08-2025,Damaged
10538,36066,24-09-2024,Wrong Item
10539,54453,17-11-2024,Wrong Item
10540,83315,13-06-2025,No Reason
10541,133811,24-12-2024,Late Delivery
10542,107452,10-05-2025,Wrong Item
10543,169366,06-06-2025,Late Delivery
10544,66783,08-10-2024,Late Delivery
10545,132409,19-05-2025,Damaged
10546,155320,19-02-2025,Damaged
10547,131342,08-08-2025,Damaged
10548,18132,03-01-2025,
10549,42705,26-01-2025,Damaged
10550,58167,,Late Delivery
10551,7239,07-04-2025,Late Delivery
10552,74160,12-03-2025,No Reason
10553,127698,09-11-2024,Late Delivery
10554,55900,30-09-2024,Damaged
10555,123459,26-05-2025,Wrong Item
10556,177352,17-04-2025,Wrong Item
10557,55218,11-12-2024,
10558,37346,26-05-2025,Damaged
10559,180830,14-04-2025,No Reason
10560,21895,04-05-2025,No Reason
10561,117175,30-08-2024,Late Delivery
10562,152535,12-01-2025,Late Delivery
10563,11855,07-12-2024,
10564,195592,21-05-2025,Wrong Item
10565,145711,17-12-2024,Wrong Item
10566,122259,03-05-2025,No Reason
10567,137547,31-10-2024,Late Delivery
10568,140545,01-09-2024,No Reason
10569,131712,19-11-2024,Wrong Item
10570,83796,24-10-2024,Late Delivery
10571,69721,10-05-2025,Late Delivery
10572,157665,02-10-2024,Damaged
10573,175244,02-07-2025,Late Delivery
10574,34517,19-10-2024,No Reason
10575,89326,12-05-2025,Wrong Item
10576,72370,17-11-2024,
10577,85003,29-03-2025,Wrong Item
10578,194163,19-08-2025,Damaged
10579,123674,09-08-2025,Wrong Item
10580,43549,06-02-2025,Late Delivery
10581,23700,11-03-2025,No Reason
10582,105172,16-08-2025,
10583,56356,05-10-2024,Late Delivery
10584,57849,22-05-2025,
10585,190873,01-09-2024,Damaged
10586,13476,05-12-2024,Damaged
10587,71861,30-07-2025,Late Delivery
10588,120608,28-03-2025,No Reason
10589,125990,06-09-2024,Damaged
10590,111023,23-03-2025,
10591,46299,02-10-2024,No Reason
10592,127021,19-08-2025,Late Delivery
10593,24910,15-06-2025,Damaged
10594,148161,04-07-2025,Late Delivery
10595,144904,16-02-2025,Late Delivery
10596,145814,24-06-2025,Late Delivery
10597,119610,13-12-2024,Damaged
10598,108843,04-10-2024,
10599,22469,06-02-2025,No Reason
10600,18090,11-08-2025,No Reason
10601,92124,14-11-2024,Wrong Item
10602,142394,03-08-2025,Damaged
10603,132268,06-09-2024,Late Delivery
10604,84492,14-10-2024,No Reason
10605,8404,11-10-2024,Wrong Item
10606,12089,12-12-2024,Wrong Item
10607,70221,02-01-2025,
10608,195559,02-04-2025,No Reason
10609,129010,26-10-2024,Wrong Item
10610,79640,12-11-2024,Late Delivery
10611,171450,16-03-2025,
10612,162238,17-01-2025,Damaged
10613,153762,15-01-2025,No Reason
10614,145537,02-10-2024,No Reason
10615,88254,01-10-2024,Wrong Item
10617,140967,24-04-2025,No Reason
10618,145760,,Wrong Item
10619,173525,10-05-2025,Damaged
10620,15941,01-09-2024,No Reason
10621,19598,07-08-2025,No Reason
10622,19869,23-08-2025,No Reason
10623,180746,26-06-2025,Damaged
10624,83639,04-04-2025,
10625,198769,23-07-2025,Wrong Item
10626,52863,13-04-2025,Damaged
10627,77457,,Wrong Item
10628,86695,14-09-2024,Late Delivery
10629,121681,07-05-2025,Wrong Item
10630,101266,26-05-2025,Wrong Item
10631,58636,07-05-2025,Damaged
10632,68049,31-01-2025,
10633,87048,27-10-2024,Damaged
10634,100149,23-10-2024,Damaged
10635,50006,24-07-2025,Wrong Item
10636,58795,01-02-2025,Damaged
10637,93069,26-07-2025,Wrong Item
10638,144009,03-04-2025,
10639,124947,16-06-2025,No Reason
10640,168926,01-08-2025,No Reason
10641,162344,,Wrong Item
10642,47557,24-04-2025,
10643,173789,11-04-2025,Wrong Item
10644,139539,20-02-2025,Wrong Item
10645,75056,11-12-2024,Late Delivery
10646,132158,13-04-2025,Late Delivery
10647,134551,02-11-2024,Damaged
10649,124073,22-04-2025,Late Delivery
10650,99666,19-06-2025,Late Delivery
10651,92025,02-02-2025,Wrong Item
10652,114279,27-05-2025,Late Delivery
10653,30254,03-03-2025,No Reason
10654,76257,10-01-2025,Late Delivery
10655,62986,29-06-2025,No Reason
10656,184894,05-04-2025,Late Delivery
10657,103297,24-09-2024,Wrong Item
10658,3247,10-07-2025,Damaged
10659,102945,10-02-2025,Wrong Item
10660,127544,27-03-2025,Wrong Item
10661,150496,27-07-2025,
10662,54205,11-03-2025,Damaged
10663,17754,17-04-2025,Late Delivery
10664,121390,28-01-2025,Late Delivery
10665,177632,10-06-2025,Wrong Item
10666,70799,28-09-2024,No Reason
10667,98185,,Late Delivery
10668,57016,,Damaged
10669,49720,27-03-2025,Damaged
10670,104099,,Late Delivery
10671,154114,11-06-2025,Wrong Item
10672,69387,18-02-2025,Damaged
10673,153229,28-05-2025,Damaged
10674,66080,01-02-2025,No Reason
10675,151970,20-05-2025,
10676,158755,02-02-2025,Late Delivery
10677,189322,14-06-2025,Wrong Item
10678,94768,16-07-2025,Late Delivery
10679,135544,13-12-2024,Wrong Item
10680,141749,11-02-2025,
10682,53585,10-11-2024,No Reason
10683,14037,10-03-2025,Late Delivery
10684,145047,01-12-2024,
10685,68020,30-09-2024,Wrong Item
10686,45606,11-05-2025,Damaged
10687,26256,15-04-2025,Wrong Item
10688,57062,26-05-2025,Late Delivery
10689,17381,11-09-2024,
10690,67011,14-09-2024,Damaged
10691,130900,20-06-2025,No Reason
10692,53752,05-12-2024,Late Delivery
10693,87386,11-07-2025,Late Delivery
10694,141027,06-11-2024,Wrong Item
10695,78158,08-11-2024,Late Delivery
10696,88888,15-10-2024,Damaged
10697,180231,20-11-2024,No Reason
10698,2436,15-08-2025,Damaged
10699,68355,11-11-2024,Wrong Item
10700,60105,20-04-2025,Damaged
10701,110899,23-06-2025,No Reason
10702,73387,12-05-2025,
10703,120637,19-11-2024,No Reason
10704,172389,02-02-2025,Damaged
10705,73384,08-02-2025,No Reason
10706,83596,30-09-2024,
10707,89685,06-12-2024,No Reason
10708,138882,20-06-2025,No Reason
10709,146402,11-06-2025,Late Delivery
10710,6529,03-09-2024,Late Delivery
10711,88599,13-04-2025,No Reason
